"folio_ageb","entidad","alcaldia","localidad","pob","tot_pobres","IDSM","E_IDS_V"
"0901000010898","09","010","0001",2272,1470,0.8616608,"Medio"
"0900600010429","09","006","0001",2572,1707,0.8617498,"Medio"
"0900200010345","09","002","0001",3945,2530,0.8618554,"Medio"
"0900700013755","09","007","0001",3435,2178,0.8620857,"Medio"
"0901700011327","09","017","0001",2719,1688,0.8623986,"Medio"
"0900700015624","09","007","0001",3610,2306,0.8624204,"Medio"
"0900700015446","09","007","0001",4087,2576,0.8624278,"Medio"
"0901600010020","09","016","0001",2817,1700,0.8625316,"Medio"
"090080001032A","09","008","0001",5374,3499,0.8627662,"Medio"
"0901200011072","09","012","0001",9130,5652,0.8627999,"Medio"
"0900500011909","09","005","0001",6109,3931,0.8628533,"Medio"
"0900700010708","09","007","0001",4405,2733,0.8628846,"Medio"
"0900700015107","09","007","0001",4825,3383,0.86292,"Medio"
"0900700015465","09","007","0001",1766,1102,0.8629395,"Medio"
"0901600010124","09","016","0001",4207,2751,0.8631298,"Medio"
"0900700010500","09","007","0001",6160,3743,0.8632936,"Medio"
"0900200010275","09","002","0001",6985,4741,0.8634932,"Medio"
"0900200010773","09","002","0001",2306,1560,0.8636727,"Medio"
"0900700011049","09","007","0001",4675,3086,0.8636767,"Medio"
"0900500012381","09","005","0001",2890,1877,0.863775,"Medio"
"090170001105A","09","017","0001",4063,2467,0.8638173,"Medio"
"0901500010146","09","015","0001",1365,846,0.8641552,"Medio"
"090100001224A","09","010","0001",3120,2041,0.8642529,"Medio"
"0900700013986","09","007","0001",2220,1508,0.864583,"Medio"
"090100001231A","09","010","0001",2896,1873,0.8646208,"Medio"
"0900200010364","09","002","0001",3377,2223,0.8646437,"Medio"
"0900200010379","09","002","0001",4390,2768,0.8647777,"Medio"
"0901201921231","09","012","0192",8,5,0.8650549,"Medio"
"0900500010421","09","005","0001",3611,2353,0.865088,"Medio"
"0901600010054","09","016","0001",4188,2576,0.8651084,"Medio"
"0901500011534","09","015","0001",3023,1803,0.8653082,"Medio"
"0901600010158","09","016","0001",3861,2234,0.8653089,"Medio"
"0900500011928","09","005","0001",7,6,0.8653721,"Medio"
"0900700014791","09","007","0001",2124,1416,0.8653758,"Medio"
"0900200010383","09","002","0001",4014,2593,0.8654771,"Medio"
"0900700015357","09","007","0001",2998,1916,0.8656362,"Medio"
"0900200010311","09","002","0001",3721,2397,0.8656739,"Medio"
"090060001033A","09","006","0001",4761,3058,0.8656845,"Medio"
"0900500011557","09","005","0001",3625,2269,0.8661221,"Medio"
"0900400010212","09","004","0001",4827,3040,0.8661364,"Medio"
"0900800010353","09","008","0001",4313,2807,0.8661441,"Medio"
"0900500012199","09","005","0001",3455,2212,0.866223,"Medio"
"0900500012019","09","005","0001",4290,2811,0.8662649,"Medio"
"0901500010470","09","015","0001",6594,3889,0.8664832,"Medio"
"0901000010192","09","010","0001",652,414,0.8665814,"Medio"
"0900400010299","09","004","0001",10436,6650,0.8668141,"Medio"
"0901500011125","09","015","0001",8329,5093,0.8668201,"Medio"
"0901700011168","09","017","0001",2059,1290,0.866901,"Medio"
"0901200012140","09","012","0001",6400,3857,0.8669261,"Medio"
"0900600010931","09","006","0001",2832,1962,0.8670841,"Medio"
"0900500011862","09","005","0001",3750,2315,0.8671337,"Medio"
"0900200010400","09","002","0001",3892,2437,0.8673066,"Medio"
"0900500012930","09","005","0001",4349,2866,0.8673501,"Medio"
"0900700015770","09","007","0001",1525,1092,0.8674214,"Medio"
"0900700010303","09","007","0001",1093,710,0.8675386,"Medio"
"0900800010495","09","008","0001",4143,2627,0.8677354,"Medio"
"090070001369A","09","007","0001",2855,1958,0.8680545,"Medio"
"0900700010089","09","007","0001",2133,1404,0.868263,"Medio"
"090050001224A","09","005","0001",3495,2306,0.8683699,"Medio"
"0900600011037","09","006","0001",2186,1512,0.8683804,"Medio"
"0900500010474","09","005","0001",4937,3207,0.8684608,"Medio"
"0901700011011","09","017","0001",3421,2071,0.8684642,"Medio"
"0901600010270","09","016","0001",7264,4451,0.8685768,"Medio"
"090070001497A","09","007","0001",1913,1269,0.8685776,"Medio"
"0900500013055","09","005","0001",2869,1861,0.8686082,"Medio"
"0900800010211","09","008","0001",5388,3389,0.8688421,"Medio"
"0900600010096","09","006","0001",8156,4889,0.8690225,"Medio"
"0901700010066","09","017","0001",2960,1789,0.8690265,"Medio"
"0900500012358","09","005","0001",1757,1146,0.8690807,"Medio"
"0901500010856","09","015","0001",2717,1490,0.8694473,"Medio"
"0900600011003","09","006","0001",2536,1586,0.8695022,"Medio"
"0901700011399","09","017","0001",4349,2559,0.8696413,"Medio"
"0900500012428","09","005","0001",2397,1562,0.869689,"Medio"
"0900700015431","09","007","0001",2411,1388,0.8701258,"Medio"
"0900700010958","09","007","0001",5542,3553,0.8702215,"Medio"
"0900800010334","09","008","0001",2778,1819,0.8703279,"Medio"
"0900500011631","09","005","0001",4062,2606,0.8704331,"Medio"
"0900600010221","09","006","0001",5392,3180,0.8704576,"Medio"
"0900200010754","09","002","0001",2262,1430,0.8706377,"Medio"
"090080001018A","09","008","0001",2260,1414,0.87075,"Medio"
"090120001052A","09","012","0001",3199,1984,0.8707857,"Medio"
"0900200011004","09","002","0001",7491,4643,0.8707902,"Medio"
"0900700015836","09","007","0001",491,372,0.8709181,"Medio"
"0900200010858","09","002","0001",4328,2696,0.8709468,"Medio"
"0900700010680","09","007","0001",3078,1832,0.8711733,"Medio"
"0901500011271","09","015","0001",1599,877,0.8711879,"Medio"
"0901200011142","09","012","0001",3256,1964,0.8712924,"Medio"
"0900600010240","09","006","0001",2730,1591,0.871569,"Medio"
"0900700010695","09","007","0001",3575,2185,0.8716039,"Medio"
"0901000011190","09","010","0001",3123,1928,0.8716096,"Medio"
"0900500010313","09","005","0001",3608,2348,0.8716199,"Medio"
"0900500010794","09","005","0001",2696,1718,0.871689,"Medio"
"0900700014927","09","007","0001",6645,3915,0.8717521,"Medio"
"0901200010638","09","012","0001",3068,1846,0.871758,"Medio"
"0901600010143","09","016","0001",6755,4127,0.8717588,"Medio"
"0900500011241","09","005","0001",58,37,0.8719066,"Medio"
"0900800010160","09","008","0001",3672,2214,0.8719525,"Medio"
"0900500012339","09","005","0001",748,479,0.8721035,"Medio"
"0901000011171","09","010","0001",13342,7789,0.8721867,"Medio"
"0900200010792","09","002","0001",4797,2956,0.8723344,"Medio"
"0901700011331","09","017","0001",3084,1848,0.8725797,"Medio"
"0901203391231","09","012","0339",7,5,0.8729238,"Medio"
"0900700013721","09","007","0001",4509,3058,0.872965,"Medio"
"0900800010315","09","008","0001",3925,2445,0.8729959,"Medio"
"0901700011026","09","017","0001",2786,1641,0.8730813,"Medio"
"0901300011239","09","013","0001",4176,2580,0.8730822,"Medio"
"090020001035A","09","002","0001",6164,3869,0.8734035,"Medio"
"0901200010178","09","012","0001",2775,1615,0.8734589,"Medio"
"0900700010676","09","007","0001",2659,1569,0.8734814,"Medio"
"0900500012184","09","005","0001",2845,1755,0.8737307,"Medio"
"0900500011720","09","005","0001",2949,1806,0.8738755,"Medio"
"0900700011034","09","007","0001",6530,4137,0.8740245,"Medio"
"0900700014804","09","007","0001",2666,1790,0.8740541,"Medio"
"090050001217A","09","005","0001",4391,2647,0.8740855,"Medio"
"0901000012292","09","010","0001",6864,4316,0.8741542,"Medio"
"0900700012390","09","007","0001",3944,2480,0.8742602,"Medio"
"090020001074A","09","002","0001",2810,1672,0.8743004,"Medio"
"090070001522A","09","007","0001",2289,1373,0.8743684,"Medio"
"0900600010217","09","006","0001",7543,4630,0.8743737,"Medio"
"0901600010139","09","016","0001",4942,3019,0.8743767,"Medio"
"0901100011376","09","011","0001",7103,4553,0.8745026,"Medio"
"0900500012396","09","005","0001",3427,2128,0.8745434,"Medio"
"0901000010296","09","010","0001",2462,1585,0.8747973,"Medio"
"0900600010999","09","006","0001",927,555,0.8749263,"Medio"
"0900800890368","09","008","0089",3,3,0.8751805,"Medio"
"0901200010642","09","012","0001",2494,1551,0.8753111,"Medio"
"0900300010770","09","003","0001",287,153,0.875368,"Medio"
"0901600010285","09","016","0001",7285,4276,0.8755487,"Medio"
"0900600011022","09","006","0001",2016,1282,0.8756773,"Medio"
"0900200010307","09","002","0001",5603,3541,0.8757458,"Medio"
"0900700010515","09","007","0001",7081,4176,0.8757545,"Medio"
"0900700010924","09","007","0001",3686,2323,0.8758411,"Medio"
"0900700014467","09","007","0001",2108,1355,0.8758554,"Medio"
"0901000012146","09","010","0001",2820,1711,0.876023,"Medio"
"0900600011198","09","006","0001",2074,1278,0.8762941,"Medio"
"0900600011200","09","006","0001",4417,2564,0.8766232,"Medio"
"0901100011145","09","011","0001",3298,2103,0.8766423,"Medio"
"0901300011243","09","013","0001",46,22,0.8767707,"Medio"
"0900800010245","09","008","0001",2829,1802,0.8768801,"Medio"
"0900500012269","09","005","0001",2759,1738,0.877099,"Medio"
"0900300011779","09","003","0001",1749,1070,0.8771834,"Medio"
"0901600010459","09","016","0001",3658,2240,0.877233,"Medio"
"0900600010128","09","006","0001",5470,3442,0.8772349,"Medio"
"0900700015592","09","007","0001",1810,1151,0.8773053,"Medio"
"0900500013341","09","005","0001",2298,1494,0.8773541,"Medio"
"0900700010534","09","007","0001",4525,2626,0.8774129,"Medio"
"0900700013914","09","007","0001",5310,3326,0.8779686,"Medio"
"0901700011045","09","017","0001",4050,2383,0.8781506,"Medio"
"0900500012146","09","005","0001",2791,1718,0.8781763,"Medio"
"0901200010676","09","012","0001",3355,2111,0.8782279,"Medio"
"0900300010520","09","003","0001",2588,1482,0.8784256,"Medio"
"0900800010283","09","008","0001",4273,2461,0.8787245,"Medio"
"0901000010614","09","010","0001",2054,1231,0.8787979,"Medio"
"0901000012150","09","010","0001",4515,2753,0.8788047,"Medio"
"0901200010695","09","012","0001",139,86,0.878892,"Medio"
"0900700014895","09","007","0001",3398,2032,0.8789076,"Medio"
"0901500011498","09","015","0001",5863,3316,0.8789595,"Medio"
"0901000012131","09","010","0001",1812,975,0.879143,"Medio"
"0901100011272","09","011","0001",2810,1777,0.8791721,"Medio"
"0900300010677","09","003","0001",7991,4476,0.8794862,"Medio"
"0900200010631","09","002","0001",5215,3174,0.8795229,"Medio"
"0901300011332","09","013","0001",5555,3417,0.8795658,"Medio"
"0900200010256","09","002","0001",4850,2998,0.8796852,"Medio"
"0901200010680","09","012","0001",1541,913,0.8797813,"Medio"
"0900700015925","09","007","0001",3641,2217,0.8800491,"Medio"
"0900500011627","09","005","0001",632,380,0.880215,"Medio"
"0900500013303","09","005","0001",1850,1233,0.8803388,"Medio"
"0901600010552","09","016","0001",928,561,0.8807009,"Medio"
"0900200010769","09","002","0001",8989,5034,0.8807063,"Medio"
"0901000010188","09","010","0001",672,426,0.8807467,"Medio"
"0900500013394","09","005","0001",2870,1708,0.8807844,"Medio"
"0900300011764","09","003","0001",2861,1722,0.8808157,"Medio"
"0900903870100","09","009","0387",6,3,0.8810186,"Medio"
"0900400010180","09","004","0001",5483,3210,0.881152,"Medio"
"0900500011843","09","005","0001",3888,2308,0.8811699,"Medio"
"0900500012254","09","005","0001",3259,2032,0.8813268,"Alto"
"0900500012150","09","005","0001",3053,1909,0.8814319,"Alto"
"0900700011180","09","007","0001",2039,1221,0.8816682,"Alto"
"0900500011237","09","005","0001",2704,1660,0.8817083,"Alto"
"0901101290471","09","011","0129",23,14,0.8819221,"Alto"
"0900300010554","09","003","0001",4464,2481,0.8819376,"Alto"
"0900500010582","09","005","0001",3078,1872,0.8820206,"Alto"
"090040001041A","09","004","0001",3099,1904,0.8820463,"Alto"
"0901300010391","09","013","0001",2488,1484,0.8822424,"Alto"
"0901000011222","09","010","0001",4533,2725,0.8822834,"Alto"
"0901500010803","09","015","0001",891,488,0.8823555,"Alto"
"0900200011095","09","002","0001",6943,4026,0.8828822,"Alto"
"0900200010415","09","002","0001",4118,2410,0.8831776,"Alto"
"0900500013125","09","005","0001",2889,1724,0.8831784,"Alto"
"0901600010393","09","016","0001",10473,6003,0.8832196,"Alto"
"0900500011275","09","005","0001",2824,1593,0.8833051,"Alto"
"0901200010445","09","012","0001",2668,1471,0.8834884,"Alto"
"090050001078A","09","005","0001",2354,1372,0.8835018,"Alto"
"0900200010716","09","002","0001",3714,2089,0.8835223,"Alto"
"0901200010981","09","012","0001",2498,1454,0.8835734,"Alto"
"0900300010287","09","003","0001",7812,4342,0.8836944,"Alto"
"0901000012377","09","010","0001",2490,1458,0.8837091,"Alto"
"0900800010300","09","008","0001",6272,3687,0.8839306,"Alto"
"0901500010466","09","015","0001",10687,5911,0.8845534,"Alto"
"0901400010153","09","014","0001",2864,1622,0.8845741,"Alto"
"0900300011660","09","003","0001",3209,1824,0.8846187,"Alto"
"090120001084A","09","012","0001",2298,1321,0.8847933,"Alto"
"0900500011311","09","005","0001",2199,1270,0.8852926,"Alto"
"0901200012121","09","012","0001",13518,7439,0.8853383,"Alto"
"0901500011110","09","015","0001",5829,3119,0.8855608,"Alto"
"0901600010340","09","016","0001",1007,557,0.8856798,"Alto"
"0900500012023","09","005","0001",4397,2657,0.8857113,"Alto"
"0901000010629","09","010","0001",2470,1411,0.8857303,"Alto"
"0901300010067","09","013","0001",8185,4557,0.8857517,"Alto"
"0900700014965","09","007","0001",3972,2250,0.8857877,"Alto"
"0901100011342","09","011","0001",944,570,0.8857978,"Alto"
"0901700010032","09","017","0001",10098,5677,0.8858683,"Alto"
"0900200010824","09","002","0001",2987,1682,0.8858697,"Alto"
"0900500012860","09","005","0001",4609,2686,0.8862378,"Alto"
"0901200010888","09","012","0001",4559,2652,0.8867283,"Alto"
"0901000011379","09","010","0001",2083,1135,0.8867586,"Alto"
"0900200010294","09","002","0001",5987,3493,0.8868992,"Alto"
"0901202781231","09","012","0278",3,3,0.8869328,"Alto"
"090050001288A","09","005","0001",1686,946,0.8872127,"Alto"
"0901400010651","09","014","0001",6268,3490,0.8874998,"Alto"
"0900600010185","09","006","0001",10253,5643,0.8875431,"Alto"
"0901000012288","09","010","0001",5737,3429,0.8877209,"Alto"
"0900300011463","09","003","0001",2788,1544,0.8878528,"Alto"
"0901600010213","09","016","0001",7329,4191,0.8878829,"Alto"
"0901500011286","09","015","0001",1322,733,0.8879667,"Alto"
"0901200010426","09","012","0001",2068,1192,0.8879946,"Alto"
"0900200010468","09","002","0001",4418,2494,0.8880144,"Alto"
"090020001003A","09","002","0001",4201,2664,0.8885963,"Alto"
"0900300011336","09","003","0001",2899,1808,0.8888677,"Alto"
"0900500012697","09","005","0001",2988,1743,0.8890366,"Alto"
"0901600010815","09","016","0001",2555,1485,0.8891549,"Alto"
"0901200010943","09","012","0001",2214,1229,0.8891963,"Alto"
"0900200010186","09","002","0001",10985,6245,0.8893875,"Alto"
"0901200010144","09","012","0001",2131,1150,0.8894044,"Alto"
"0901500010076","09","015","0001",6492,3659,0.8895401,"Alto"
"0900700010290","09","007","0001",1572,931,0.8895558,"Alto"
"090120001045A","09","012","0001",3568,1946,0.8897679,"Alto"
"0901000010101","09","010","0001",1485,922,0.8899412,"Alto"
"0901500010606","09","015","0001",4722,2519,0.889971,"Alto"
"0900400010301","09","004","0001",4158,2442,0.8900521,"Alto"
"0901200011015","09","012","0001",1425,743,0.8900635,"Alto"
"0901200010360","09","012","0001",4363,2434,0.8901894,"Alto"
"0900400010176","09","004","0001",8118,5021,0.8902629,"Alto"
"0900600010081","09","006","0001",7266,4227,0.890267,"Alto"
"0901400010647","09","014","0001",5520,2954,0.8905229,"Alto"
"0901200010892","09","012","0001",5453,2875,0.8907807,"Alto"
"0901000010525","09","010","0001",2277,1274,0.8908092,"Alto"
"0900700010286","09","007","0001",2477,1463,0.8908143,"Alto"
"090050001320A","09","005","0001",1971,1162,0.8908228,"Alto"
"0900904100524","09","009","0410",10,6,0.8908468,"Alto"
"090050001270A","09","005","0001",2586,1567,0.8910326,"Alto"
"0900400640335","09","004","0064",12,10,0.8910519,"Alto"
"0901500010485","09","015","0001",9489,5065,0.8913327,"Alto"
"0901700010600","09","017","0001",1406,723,0.8916271,"Alto"
"0900300010681","09","003","0001",4474,2441,0.8917794,"Alto"
"0901600011207","09","016","0001",7879,4137,0.8918121,"Alto"
"0901600011175","09","016","0001",1623,854,0.8919862,"Alto"
"0900200010491","09","002","0001",6198,3384,0.8919864,"Alto"
"0901500010254","09","015","0001",214,123,0.8921662,"Alto"
"0900600010927","09","006","0001",2705,1660,0.8921766,"Alto"
"0900200010260","09","002","0001",4943,2903,0.8923408,"Alto"
"0900500013197","09","005","0001",5219,3345,0.8923439,"Alto"
"0900300010450","09","003","0001",6427,3524,0.8924004,"Alto"
"0901500011500","09","015","0001",3031,1584,0.8924875,"Alto"
"0901500011106","09","015","0001",1456,724,0.8925352,"Alto"
"0900200010326","09","002","0001",8263,4794,0.8925506,"Alto"
"0900200011023","09","002","0001",7565,4298,0.8926327,"Alto"
"0900500012042","09","005","0001",3590,1980,0.8926596,"Alto"
"0901204131250","09","012","0413",3,1,0.8927211,"Alto"
"0900500012343","09","005","0001",3560,2113,0.8931127,"Alto"
"0901300010419","09","013","0001",4460,2551,0.8934541,"Alto"
"090070001390A","09","007","0001",3991,2312,0.8934965,"Alto"
"0900200010519","09","002","0001",2380,1266,0.8935143,"Alto"
"0901700011505","09","017","0001",2497,1404,0.8935201,"Alto"
"0901500010983","09","015","0001",888,442,0.893967,"Alto"
"090050001231A","09","005","0001",3300,1954,0.8940386,"Alto"
"0901100011075","09","011","0001",2179,1286,0.8940488,"Alto"
"0901500011375","09","015","0001",3055,1586,0.8940851,"Alto"
"0900400010354","09","004","0001",6284,3831,0.8941844,"Alto"
"090020001081A","09","002","0001",3614,1921,0.8942014,"Alto"
"0901600010162","09","016","0001",4799,2545,0.8945676,"Alto"
"0900300010709","09","003","0001",3039,1564,0.8945695,"Alto"
"0900700011462","09","007","0001",2138,1222,0.8946425,"Alto"
"0901500011017","09","015","0001",4227,2280,0.8947769,"Alto"
"0900600011094","09","006","0001",4078,2168,0.8949533,"Alto"
"0901600011137","09","016","0001",3711,2018,0.8949993,"Alto"
"0900600010664","09","006","0001",3804,2167,0.8950741,"Alto"
"0901300010086","09","013","0001",2219,1166,0.8952069,"Alto"
"0900700015821","09","007","0001",467,305,0.8952977,"Alto"
"090170001144A","09","017","0001",5419,2844,0.8953079,"Alto"
"0900700013613","09","007","0001",1437,794,0.8953619,"Alto"
"0901000010845","09","010","0001",1500,753,0.8954196,"Alto"
"0900600011183","09","006","0001",2228,1217,0.8954265,"Alto"
"0900300011656","09","003","0001",3108,1661,0.8955503,"Alto"
"0901200010939","09","012","0001",3006,1500,0.8956103,"Alto"
